# lambda_val.val 0.10000
    1       -52.8238007385
    2       -58.5804552832
    3       -57.7241755018
    4       -55.9488212848
    5       -57.5024809937
    6       -51.4181345705
    7       -57.7823930230
    8       -52.9404705968
    9       -60.8608383673
   10       -58.4104064228
   11       -58.2652302755
   12       -54.4644525259
   13       -55.7907557403
   14       -56.3076735517
   15       -57.9147085190
   16       -51.2385665610
   17       -49.3694060925
   18       -51.3411638089
   19       -53.5396779334
   20       -54.4607100331
   21       -52.0511897381
   22       -53.0182887178
   23       -51.4095072506
   24       -57.1997761820
   25       -53.2822440571
   26       -60.5362942470
   27       -52.1500261495
   28       -51.4784664972
   29       -54.3198982778
   30       -58.5483885642
   31       -52.3861793044
   32       -55.0339056088
   33       -58.5988081258
   34       -58.7107070220
   35       -55.7513946666
   36       -61.3296014720
   37       -58.9773349250
   38       -52.0185796444
   39       -53.9486466876
   40       -52.3896270828
   41       -59.5833766323
   42       -51.6784910014
   43       -52.3117184468
   44       -55.9674219361
   45       -54.3326184018
   46       -50.3647830020
   47       -58.0298473333
   48       -55.9247948882
   49       -52.3890460769
   50       -59.5669009332
   51       -55.0280195029
   52       -53.8368268552
   53       -54.0477801570
   54       -54.9615900087
   55       -58.0953403749
   56       -51.1467224177
   57       -55.8956743534
   58       -58.8011440809
   59       -54.2970338957
   60       -50.6869313500
   61       -54.3118262989
   62       -57.8439225305
   63       -56.0799722903
   64       -58.1993189462
   65       -57.5575733032
   66       -57.0775422907
   67       -54.0198817919
   68       -54.0654519859
   69       -50.9272356472
   70       -46.8995465675
   71       -50.8606258707
   72       -64.8306468738
   73       -57.5148822679
   74       -60.2570983966
   75       -51.0343299926
   76       -51.5089485000
   77       -51.8297974789
   78       -50.0104543863
   79       -52.0181411012
   80       -57.5334509026
   81       -50.8983987629
   82       -54.7534910985
   83       -58.3713127608
   84       -57.0273146739
   85       -56.2045158837
   86       -60.3387276168
   87       -55.3043327604
   88       -55.2930949373
   89       -47.9610305876
   90       -55.0881944775
   91       -55.5673355039
   92       -57.6509056315
   93       -54.0239923500
   94       -47.8749853983
   95       -57.5804571820
   96       -59.4771174961
   97       -52.2131199108
   98       -55.6320429004
   99       -52.4278599161
  100       -56.0309946699
