# lambda_val.val 1.00000
    1        23.2180811161
    2        21.1804891638
    3        22.1551662680
    4        23.4024067384
    5        22.3257814341
    6        21.6734250481
    7        21.8881556967
    8        21.7414169702
    9        22.2101630376
   10        20.6473532485
   11        21.6547913016
   12        18.0676285432
   13        15.5738106737
   14        21.6532060702
   15        22.7466160348
   16        21.2449522271
   17        21.1108987438
   18        23.7706556115
   19        21.6885260624
   20        21.5885532607
   21        22.1827432718
   22        21.8435719951
   23        20.2091032440
   24        21.4977735315
   25        23.1242775351
   26        21.0200767325
   27        21.3692768192
   28        22.2976194652
   29        20.9127004340
   30        20.9818565548
   31        22.1790198934
   32        22.8201655451
   33        22.3701536052
   34        20.5626195359
   35        20.2808420672
   36        22.4895273918
   37        22.1205146798
   38        21.6132804013
   39        21.3795831088
   40        22.4719631278
   41        22.1970793632
   42        21.1497332121
   43        21.2540227548
   44        21.6571664297
   45        21.2328925685
   46        22.7064357044
   47        21.3598205345
   48        20.8665965225
   49        22.9897986473
   50        21.5689399797
   51        23.7040056175
   52        21.1749821068
   53        22.3468386455
   54        20.9945634387
   55        20.6171842930
   56        22.1949771498
   57        22.1028401496
   58        21.9487794552
   59        20.4300955234
   60        21.1984450810
   61        23.8005663750
   62        21.0919114741
   63        20.1175358720
   64        21.1303237828
   65        21.8066916368
   66        22.5503330138
   67        22.0189857036
   68        20.6455921618
   69        20.9747303471
   70        22.6537243118
   71        22.1336567074
   72        22.5544561003
   73        21.3514109500
   74        21.3383592524
   75        21.0770777467
   76        21.4159174532
   77        21.6846101076
   78        20.4192433364
   79        22.7243994900
   80        22.4560295542
   81        20.9361513285
   82        22.1051543973
   83        22.1804066740
   84        23.4411750883
   85        22.2335424721
   86        21.3376379848
   87        20.9782206047
   88        22.0468470793
   89        22.5844464792
   90        22.6105680466
   91        22.4609325329
   92        20.4559810172
   93        21.0574406131
   94        22.6524939916
   95        22.0157887467
   96        22.6868428968
   97        20.8332874330
   98        22.3189031448
   99        21.1385893544
  100        23.3898743949
