# lambda_val.val 0.10000
    1       -33.6924729787
    2       -51.5099583802
    3       -41.9710465752
    4       -52.3876559660
    5       -47.2644047521
    6       -42.0373318880
    7       -37.3505876419
    8       -46.6138719746
    9       -48.6004353052
   10       -35.3359451979
   11       -40.2681492283
   12       -55.8683447187
   13       -49.2456580362
   14       -54.1476105901
   15       -51.6577547371
   16       -56.2496562000
   17       -60.5911338715
   18       -58.9082877754
   19       -53.8825519792
   20       -85.3238424757
   21       -73.3534924152
   22       -87.6601659207
   23       -38.8320634200
   24       -45.3356977921
   25       -54.4934750836
   26       -59.3233080559
   27       -72.8429800234
   28       -74.1215983413
   29       -65.6564205336
   30       -66.2329685035
   31       -90.8180212430
   32       -54.0062607166
   33       -61.9902455150
   34       -47.3699475885
   35       -39.7894310910
   36       -69.8465787731
   37       -43.2019258739
   38       -33.4559419034
   39       -36.5308106937
   40       -41.7964757477
   41       -35.6854780516
   42       -58.5214100459
   43       -34.6708777730
   44       -37.6298083981
   45       -35.2554610347
   46       -36.6578362189
   47       -32.8085659367
   48       -58.6824145874
   49       -41.5903895682
   50       -45.8082847010
   51       -54.4556182509
   52       -39.6901332848
   53       -47.8581428146
   54       -48.8319586464
   55       -45.0568194311
   56       -53.7634290392
   57       -49.7787488197
   58       -43.3324104922
   59       -45.4882753777
   60       -40.7922740035
   61       -34.8968386811
   62       -46.2403283699
   63       -57.5021865624
   64       -52.0388368192
   65       -64.9877818608
   66       -58.0402797510
   67       -44.4421281945
   68       -46.8667261257
   69       -43.5955957616
   70       -41.0227536810
   71       -32.0564192664
   72       -48.7420366568
   73       -41.8968730743
   74       -44.1755020906
   75       -55.6915992221
   76       -68.5784040953
   77       -57.9316438755
   78       -41.1048604843
   79       -42.5100453687
   80       -47.2107979499
   81       -31.9794509025
   82       -38.1085514305
   83       -43.6307031122
   84       -58.4647192668
   85       -58.9609945648
   86       -40.3708249013
   87       -35.3504484161
   88       -36.7833488464
   89       -45.5273826327
   90       -53.2212207909
   91       -47.6514292724
   92       -38.6447153087
   93       -74.8660178106
   94       -68.7434882743
   95       -46.9222797083
   96       -40.5247396823
   97       -54.5976897737
   98       -51.7677227250
   99       -42.5525052552
  100       -29.2028278235
